lga_uid,lga_name,state_name,state_lga,area_sq_km,lga_lat,lga_lon,u5mr_mean,u5mr_median,live_births_sum,u5_deaths_sum,facilities_count,facilities_per_10k,avg_distance_km,urban_prop,population,population_density,access_score,towers_count,tower_density_per_km2,avg_dist_to_tower_km,towers_per_10k,coverage_5km,year,risk_score,lga_id,state_id,coverage_3g_pct,coverage_4g_pct,data_quality_flag,confidence_issues,overall_quality,risk_score_total,model_version,risk_score_facility_access,risk_score_connectivity,risk_score_mortality,confidence_reason_codes,confidence_pct,estimate_as_of,primary_barriers,recommendation
50,Ife North,Osun,Osun__Ife North,443.4994402670548,7.487880666666666,4.441782333333333,0.0,0.0,39.898869000000005,0.0,43,1.738757718264639,2.422258708858036,0.3333333333333333,247303.0,557.6173892149347,0.6524547803617571,68,0.1533260108717466,10.874572067299894,2.749663368418499,99.99999999999996,2013,0.0045684594660997,osun__ife_north,osun,,,ok,low_dhs_sample,medium,3.133660669493181,v1.2-fallback,8.261242281735361,3.552713678800501e-15,0.0,low_dhs_sample,80,2026-02-13,Multiple moderate access barriers,Maintain services and improve care quality
51,Ayedade,Osun,Osun__Ayedade,1014.3166006759394,7.294910384260208,4.311712519640523,42.12601941289681,0.0,0.0,0.0,82,3.5025970475669763,2.308160293926941,0.7962962962962963,234112.0,230.8076194789556,0.3979328165374677,65,0.0640825556405998,4.550397254948543,2.776448879168945,91.91934754679464,2013,0.0049158819019794,osun__ayedade,osun,,,ok,none,high,3.1930953544695697,v1.2-fallback,6.497402952433024,0.8080652453205364,2.106300970644841,none,100,2026-02-13,Multiple moderate access barriers,Maintain services and improve care quality
52,Ayedire,Osun,Osun__Ayedire,276.0715221454114,7.5633568803101054,4.236526943559108,42.12601941289681,0.0,0.0,0.0,35,2.97495091330993,2.4957886935626723,0.7962962962962963,117649.0,426.1540599541895,0.481266149870801,17,0.0615782456223276,6.381799123447783,1.4449761578933946,99.60223532845664,2013,0.0049158819019794,osun__ayedire,osun,,,ok,none,high,3.2428765857898685,v1.2-fallback,7.025049086690069,0.0397764671543363,2.106300970644841,none,100,2026-02-13,Multiple moderate access barriers,Maintain services and improve care quality
53,Ahoada East,Rivers,Rivers__Ahoada East,411.80699077824806,5.119204,6.658712,81.08108108108108,81.08108108108108,35.174938,2.852022,48,1.8231886810369384,1.8914918976028468,0.0,263275.0,639.3164902384323,0.5781653746770026,121,0.2938269692103326,0.3353550885534148,4.595954800113949,99.99999999999991,2013,0.9954930543899536,rivers__ahoada_east,rivers,,,ok,none,high,4.064546664910871,v1.2-fallback,8.176811318963061,8.881784197001252e-15,4.054054054054054,none,100,2026-02-13,Multiple moderate access barriers,Monitor barriers and coordinate targeted interventions
54,Iseyin,Oyo,Oyo__Iseyin,2353.3393635094108,7.961424,3.591342,0.0,0.0,28.391916,0.0,81,2.022451710844336,0.7039913926553086,1.0,400504.0,170.18539961136312,0.3953488372093023,126,0.0535409392940688,0.9946820836527271,3.146035994646745,52.46988330801954,2013,0.0049158819019794,oyo__iseyin,oyo,,,ok,low_dhs_sample,medium,3.813143374309622,v1.2-fallback,7.977548289155663,4.753011669198046,0.0,low_dhs_sample,80,2026-02-13,Multiple moderate access barriers,Maintain services and improve care quality
55,Itesiwaju,Oyo,Oyo__Itesiwaju,1766.808487302754,8.249197647233657,3.3282511339899443,49.803210782756615,46.51162790697674,0.0,0.0,28,1.4006793294747952,9.454300645395364,0.7647058823529411,199903.0,113.14355881614313,0.8914728682170543,34,0.019243738211777,5.135925469427998,1.700824900076537,50.41689420966225,2013,0.0047032875008881,oyo__itesiwaju,oyo,,,ok,none,high,5.569394549814571,v1.2-fallback,8.599320670525206,4.958310579033775,2.4901605391378308,none,100,2026-02-13,Multiple moderate access barriers,Monitor barriers and coordinate targeted interventions
56,Kajola,Oyo,Oyo__Kajola,653.0531647547597,8.122784,3.370881,53.03030303030303,53.03030303030303,27.27439,1.39486,41,1.3025880200026687,0.1063463680327472,0.5,314758.0,481.97913583069567,0.4341085271317829,3,0.0045938066943241,3.775638365529539,0.0953113185367806,73.43579832402406,2013,0.0045684594660997,oyo__kajola,oyo,,,ok,none,high,4.248891651200648,v1.2-fallback,8.697411979997332,2.6564201675975934,2.6515151515151514,none,100,2026-02-13,Multiple moderate access barriers,Monitor barriers and coordinate targeted interventions
57,Nkanu West,Enugu,Enugu__Nkanu West,236.7019612866688,6.338483,7.479266,117.6470588235294,117.6470588235294,47.658582,5.606892,51,2.328299337119483,0.9472553558540588,1.0,219044.0,925.4000212305664,0.3824289405684754,124,0.5238655367533017,0.585197992226416,5.66096309417286,100.0,2013,0.9948623776435852,enugu__nkanu_west,enugu,,,ok,none,high,4.250409002887704,v1.2-fallback,7.671700662880517,0.0,5.88235294117647,none,100,2026-02-13,Multiple moderate access barriers,Monitor barriers and coordinate targeted interventions
58,Afikpo North,Ebonyi,Ebonyi__Afikpo North,264.5094679287725,5.9021185,7.9033285,0.0,0.0,80.56066199999998,0.0,80,3.4129256024880226,0.7137020697252989,1.0,234403.0,886.1799989069591,0.2080103359173127,0,0.0,15.492043304974253,0.0,99.99999999999996,2013,0.0051559605635702,ebonyi__afikpo_north,ebonyi,,,ok,low_dhs_sample,medium,2.3768462461017226,v1.2-fallback,6.587074397511977,3.552713678800501e-15,0.0,low_dhs_sample,80,2026-02-13,Multiple moderate access barriers,Maintain services and improve care quality
59,Donga,Taraba,Taraba__Donga,3168.1892723469464,7.761047,9.989088,70.1754385964912,70.1754385964912,48.633939000000005,3.412908,85,4.264328142558998,3.902914094529994,0.0,199328.0,62.91543303293268,0.4618863049095607,0,0.0,84.52587773158791,0.0,50.56489159397498,2013,0.0147713907063007,taraba__donga,taraba,,,ok,none,high,4.26367171013399,v1.2-fallback,5.735671857441002,4.943510840602502,3.5087719298245603,none,100,2026-02-13,Multiple moderate access barriers,Monitor barriers and coordinate targeted interventions
60,Oji-River,Enugu,Enugu__Oji-River,460.0406179480373,6.152352,7.36851,43.47826086956524,43.47826086956524,11.121212999999996,0.483531,119,6.203247582557927,1.223767291581635,1.0,191835.0,416.9957880146753,0.1750645994832041,123,0.2673676958104885,0.7932659246684004,6.411760106341387,100.0,2013,0.0051559605635702,enugu__oji-river,enugu,,,ok,none,high,1.994718336132454,v1.2-fallback,3.7967524174420726,0.0,2.173913043478262,none,100,2026-02-13,Multiple moderate access barriers,Maintain services and improve care quality
61,Oyun,Kwara,Kwara__Oyun,498.39880139591816,8.086075,4.705347,0.0,0.0,8.302975,0.0,44,3.0489706259398104,2.067489670889931,1.0,144311.0,289.54925171531903,0.421188630490956,42,0.084269865582273,4.932900163227858,2.9103810520334554,99.99670660247264,2013,0.0049158819019794,kwara__oyun,kwara,,,ok,low_dhs_sample,medium,2.6396751159606064,v1.2-fallback,6.951029374060189,0.000329339752735,0.0,low_dhs_sample,80,2026-02-13,Multiple moderate access barriers,Maintain services and improve care quality
62,Ogbia,Bayelsa,Bayelsa__Ogbia,702.8437768699148,4.767754666666666,6.316719666666667,110.11816595898756,97.56097560975608,26.927233,2.774468,41,1.4507779354368433,2.7172883013601394,0.0,282607.0,402.0907765002607,0.7383720930232558,36,0.0512204862371044,2.950443966304033,1.2738537969689356,98.12132749560682,2013,0.9954930543899536,bayelsa__ogbia,bayelsa,,,ok,none,high,4.678007077308327,v1.2-fallback,8.549222064563157,0.1878672504393179,5.505908297949378,none,100,2026-02-13,Multiple moderate access barriers,Monitor barriers and coordinate targeted interventions
63,Asari-Toru,Rivers,Rivers__Asari-Toru,219.06621390024088,4.72675,6.869859,38.46153846153847,38.46153846153847,14.998828,0.576878,21,0.5994895774454893,0.2690833877303389,1.0,350298.0,1599.0507790467402,0.5174418604651163,2,0.0091296597699486,8.180861002652483,0.0570942454709989,83.00680470765589,2013,0.0054640690796077,rivers__asari-toru,rivers,,,ok,none,high,4.137720123283226,v1.2-fallback,9.400510422554513,1.699319529234412,1.9230769230769236,none,100,2026-02-13,Multiple moderate access barriers,Monitor barriers and coordinate targeted interventions
64,Uyo,Akwa Ibom,Akwa Ibom__Uyo,141.48350475238706,5.025527,7.943770000000001,41.66666666666667,41.66666666666667,37.71755200000001,1.444186,83,1.6940365830261617,0.1991088546103844,0.5,489954.0,3462.976131793439,0.3688630490956072,966,6.827651051552722,0.158750079056107,19.71613661690689,100.0,2013,0.0051559605635702,akwa_ibom__uyo,akwa_ibom,,,ok,none,high,3.447831414735216,v1.2-fallback,8.305963416973839,0.0,2.083333333333333,none,100,2026-02-13,Multiple moderate access barriers,Maintain services and improve care quality
65,Ikono,Akwa Ibom,Akwa Ibom__Ikono,200.3977557496927,5.193243506100529,7.797497589533398,67.71956131197247,57.692307692307686,0.0,0.0,27,1.266713581984518,0.3196982888091965,0.0263157894736842,213150.0,1063.6346659801695,0.4715762273901809,34,0.1696625786691333,2.496349587867932,1.595120806943467,100.0,2013,0.0061624734662473,akwa_ibom__ikono,akwa_ibom,,,ok,none,high,3.9351145915859935,v1.2-fallback,8.733286418015481,0.0,3.385978065598624,none,100,2026-02-13,Multiple moderate access barriers,Maintain services and improve care quality
66,Baruten,Kwara,Kwara__Baruten,8843.443893005697,9.491381,3.2912325,49.53703703703703,49.53703703703703,42.80566800000001,2.527753,108,3.5092279698466338,14.522939545099977,1.0,307760.0,34.80092187201054,0.5975452196382429,55,0.0062192965393832,15.438459395479017,1.7871068364959708,39.37769544768526,2013,0.0047032875008881,kwara__baruten,kwara,,,ok,none,high,5.5557232190729335,v1.2-fallback,6.490772030153366,6.062230455231473,2.476851851851852,none,100,2026-02-13,Multiple moderate access barriers,Monitor barriers and coordinate targeted interventions
67,Lagelu,Oyo,Oyo__Lagelu,404.040476868049,7.444895,4.012999,0.0,0.0,17.757207000000005,0.0,123,4.992653087732687,1.73164594200226,1.0,246362.0,609.745840094275,0.2577519379844961,256,0.6335998857946209,2.1338437862859685,10.39121293056559,100.0,2013,0.0046488177031278,oyo__lagelu,oyo,,,ok,low_dhs_sample,medium,1.925736013493785,v1.2-fallback,5.007346912267313,0.0,0.0,low_dhs_sample,80,2026-02-13,Multiple moderate access barriers,Maintain services and improve care quality
68,Idah,Kogi,Kogi__Idah,134.49639344388152,7.064798243859615,6.734115495577526,44.91396139056958,28.57142857142857,0.0,0.0,73,6.021015819600469,0.270164849719435,0.3333333333333333,121242.0,901.4516813091208,0.0348837209302325,23,0.1710083029817206,4.448026512807642,1.897032381517956,100.0,2013,0.0051559605635702,kogi__idah,kogi,,,ok,none,high,1.981085465493899,v1.2-fallback,3.9789841803995314,0.0,2.245698069528479,none,100,2026-02-13,Multiple moderate access barriers,Maintain services and improve care quality
69,Machina,Yobe,Yobe__Machina,1438.4231884518776,13.02853469453724,9.984683709359317,89.31689864917946,95.4545454545454,0.0,0.0,28,2.849872773536896,3.027014726073765,0.3,98250.0,68.30396005068779,0.5426356589147286,0,0.0,39.85888942377697,0.0,72.23277498197993,2013,0.9956068396568298,yobe__machina,yobe,,,ok,none,high,4.477051735344608,v1.2-fallback,7.150127226463104,2.7767225018020074,4.465844932458973,none,100,2026-02-13,Multiple moderate access barriers,Monitor barriers and coordinate targeted interventions
70,Ibaji,Kogi,Kogi__Ibaji,1374.4782526421154,6.809701,6.68264,227.27272727272725,227.27272727272725,13.751144000000002,3.1252600000000004,97,5.040034500854728,0.351392990252181,0.0,192459.0,140.02331403210073,0.0613695090439276,0,0.0,32.33759701117566,0.0,89.18367513287515,2013,0.9953413009643556,kogi__ibaji,kogi,,,ok,none,high,4.48745372106856,v1.2-fallback,4.959965499145272,1.0816324867124845,10.0,none,100,2026-02-13,Elevated under-5 mortality indicators,Monitor barriers and coordinate targeted interventions
71,Municipal Area Council,Fct,Fct__Municipal Area Council,1521.928814717488,9.061673846153846,7.428758384615384,29.656715942131108,0.0,86.325142,4.462509,248,0.9152463433509752,2.263446885202494,0.8461538461538461,2709653.0,1780.4071871147182,0.7687338501291989,5580,3.6664001272857183,3.171896073298438,20.59304272539694,92.27654654134902,2013,0.0035672124940901,fct__municipal_area_council,fct,,,ok,none,high,3.9311864867970656,v1.2-fallback,9.084753656649024,0.772345345865098,1.482835797106555,none,100,2026-02-13,Multiple moderate access barriers,Maintain services and improve care quality
72,Kaiama,Kwara,Kwara__Kaiama,8132.059435852331,9.426875019450042,4.13407422592642,59.43787410716997,50.0,0.0,0.0,71,3.837194848430804,6.040286834542187,0.6666666666666666,185031.0,22.753276886325004,0.5406976744186047,38,0.0046728630428433,27.190017169908543,2.053709918878458,21.923532113876668,2013,0.0047032875008881,kwara__kaiama,kwara,,,ok,none,high,5.065513270565528,v1.2-fallback,6.162805151569196,7.807646788612333,2.9718937053584984,none,100,2026-02-13,Multiple moderate access barriers,Monitor barriers and coordinate targeted interventions
73,Bakura,Zamfara,Zamfara__Bakura,1881.0310736129964,12.61664123404813,5.845898946906739,147.5474700379483,157.1178547131539,0.0,0.0,34,1.190238642847891,3.597614421285051,0.225,285657.0,151.86192509373245,0.8443152454780362,36,0.0191384398189939,0.828209079636093,1.2602526806624728,56.94061466002469,2013,0.997393012046814,zamfara__bakura,zamfara,,,ok,none,high,6.148708999405603,v1.2-fallback,8.809761357152109,4.305938533997531,7.377373501897415,none,100,2026-02-13,Elevated under-5 mortality indicators,Monitor barriers and coordinate targeted interventions
74,Nguru,Yobe,Yobe__Nguru,766.2080229851443,12.8740025,10.4452465,27.77777777777777,27.77777777777777,96.754797,2.252134,35,1.444007574851164,3.741655212669961,1.0,242381.0,316.3383738213603,0.8042635658914729,67,0.0874436158198503,11.300738296162269,2.7642430718579427,93.50221969307884,2013,0.0036977354902774,yobe__nguru,yobe,,,ok,none,high,3.845940698429734,v1.2-fallback,8.555992425148837,0.649778030692115,1.3888888888888886,none,100,2026-02-13,Multiple moderate access barriers,Maintain services and improve care quality
75,Gummi,Zamfara,Zamfara__Gummi,3096.213835714792,12.04905098850183,5.117310886109724,147.5474700379483,157.1178547131539,0.0,0.0,56,1.776525750106274,6.901578016477586,0.225,315222.0,101.80885969952004,0.810077519379845,0,0.0,46.57301827199214,0.0,48.61445940314314,2013,0.997393012046814,zamfara__gummi,zamfara,,,ok,none,high,6.440427976522054,v1.2-fallback,8.223474249893727,5.138554059685687,7.377373501897415,none,100,2026-02-13,Elevated under-5 mortality indicators,Monitor barriers and coordinate targeted interventions
76,Ajingi,Kano,Kano__Ajingi,657.937003938731,12.017735,9.080181,41.66666666666666,41.66666666666666,82.77499200000001,3.448958,31,1.136559451225101,0.5261023732327029,0.0,272753.0,414.55792631690855,0.5232558139534884,3,0.0045597070571202,9.522610948845712,0.1099896243121065,96.813353696638,2013,0.0037619362119585,kano__ajingi,kano,,,ok,none,high,3.739380688795058,v1.2-fallback,8.8634405487749,0.3186646303361993,2.083333333333333,none,100,2026-02-13,Multiple moderate access barriers,Maintain services and improve care quality
77,Port-Harcourt,Rivers,Rivers__Port-Harcourt,73.25449533611427,4.785297,7.0192245,115.38461538461536,115.38461538461536,25.834591000000003,2.405073,64,0.7593527941216601,0.6762078482676585,1.0,842823.0,11505.409956520312,0.5813953488372093,1049,14.31994030109502,0.1802627664310492,12.446266891150335,100.0,2013,0.9948623776435852,rivers__port-harcourt,rivers,,,ok,none,high,4.744154999191877,v1.2-fallback,9.24064720587834,0.0,5.769230769230768,none,100,2026-02-13,Multiple moderate access barriers,Monitor barriers and coordinate targeted interventions
78,Augie,Kebbi,Kebbi__Augie,1006.5362474239917,12.895342,4.687789,118.64406779661012,118.64406779661012,81.57027300000001,9.677829,51,2.8120554471168164,2.6669062842495053,0.0,181362.0,180.18427102268416,0.5200258397932817,10,0.0099350619767472,17.722208516319967,0.5513834210032973,86.85837175170293,2013,0.9971011281013488,kebbi__augie,kebbi,,,ok,none,high,4.528354634357632,v1.2-fallback,7.187944552883184,1.3141628248297064,5.932203389830506,none,100,2026-02-13,Multiple moderate access barriers,Monitor barriers and coordinate targeted interventions
79,Kebbe,Sokoto,Sokoto__Kebbe,2312.6029144855497,11.890160513334967,4.698950294318353,128.0375827782298,138.9982110912344,0.0,0.0,30,1.5985932379506034,13.508337861267927,0.1875,187665.0,81.14882102090019,0.8656330749354005,17,0.0073510242045949,30.487361508878923,0.905869501505342,47.815427169701216,2013,0.9973171353340148,sokoto__kebbe,sokoto,,,ok,none,high,6.9354873941779305,v1.2-fallback,8.401406762049398,5.218457283029879,6.4018791389114895,none,100,2026-02-13,Elevated under-5 mortality indicators,Monitor barriers and coordinate targeted interventions
80,Surulere,Oyo,Oyo__Surulere,872.5200444250926,8.089579786217131,4.413280224428114,49.803210782756615,46.51162790697674,0.0,0.0,52,2.342173537042376,1.7718236910811649,0.7647058823529411,222016.0,254.45375314705504,0.4857881136950904,42,0.0481364299517886,7.861156615519859,1.891755549149611,99.1039137552947,2013,0.0079014254733919,oyo__surulere,oyo,,,ok,none,high,3.497883490821849,v1.2-fallback,7.657826462957624,0.0896086244705305,2.4901605391378308,none,100,2026-02-13,Multiple moderate access barriers,Maintain services and improve care quality
81,Ringim,Jigawa,Jigawa__Ringim,1082.3122228582174,12.140776,9.1776565,126.4467592592593,126.4467592592593,166.45902599999994,23.681914000000003,33,1.1521742925475271,3.32815566070726,0.5,286415.0,264.63250987189514,0.834625322997416,59,0.0545129203513845,4.277943541464347,2.0599479775849727,97.0453280900375,2013,0.9951700568199158,jigawa__ringim,jigawa,,,ok,none,high,5.069232492619082,v1.2-fallback,8.847825707452472,0.2954671909962503,6.322337962962965,none,100,2026-02-13,Elevated under-5 mortality indicators,Monitor barriers and coordinate targeted interventions
82,Emuoha,Rivers,Rivers__Emuoha,789.5850897904393,5.070138,6.727293,54.05405405405404,54.05405405405404,47.33635700000001,2.558722,32,0.9840340475780462,4.506721873378729,1.0,325192.0,411.8517487283201,0.900516795865633,232,0.2938252038948383,0.9184378986677229,7.134246844940836,92.01634501360552,2013,0.005562569014728,rivers__emuoha,rivers,,,ok,none,high,4.4416090460891215,v1.2-fallback,9.015965952421954,0.7983654986394484,2.702702702702702,none,100,2026-02-13,Multiple moderate access barriers,Monitor barriers and coordinate targeted interventions
